id,text
310020202,"달고, 바삭하고, 향기로워~ 너무 맛있다!"
310020203,떨어뜨린 것이 이 금 당근입니까? 은 당근입니까? 아니면 보통 당근인가요?
310020204,내 당근을 원해요? 안돼 앞으로 조금밖에 없다구요~
310020205,제일 좋아하는… 당근… 냠냠… 아! 항아 언니!
310020301,당근 파티 시작!
310020401,선배에요? 저 너무 배고파요. 당근 좀 주세요!
310020501,-1
310020601,방해하지마!
310020701,"아, 당근 맛이었으면 좋았을 텐데~"
310020801,"이렇게하면, 당근 더 많이 줄 수 있어?"
310021101,당근으로 만든 장비는 없어~?
310021102,이거 입으면 당근 더 줄 수 있어?
310022801,당근 주면 같이 가줄게!
310021301,뿅뿅!
310021401,나를 괴롭히지 마!
310021501,-1
310021502,-1
310021503,-1
310021504,-1
310021601,"그러니까, 무슨 뜻이지...? 앞으로 밥으로 당근이 나오면 주인님의 몫을 반 나한테 준다는 뜻?"
310021701,주인님 방이 넓네요~
310021801,"주인님, 여기 있는 당근 다 제꺼인가요?"
310021901,당근♪~당근♪~어디있을까나~♪~
310022001,"주인님, 같이 아르바이트 가요!"
310022101,"주인님, 미션 보상 안 받으신 것 같은데?"
310022201,"우와, 깜짝이야! 학원 쪽에서 큰 소리가 났는데 무슨 일 있나?"
310022301,맛없어……
310022401,맛은 없지만 일단 받아줄게~
310022501,"우와, 당근보다 맛있는게 있다니~!"
310022601,"어서오세요, 주인님~"
310030201,"다음은 쇼핑몰 입니다, 여러분. 지갑 잘 챙기세요~"
310030202,모두들 제대로 줄서서 따라와요~ 엉키면 안돼요!
310030203,이번 투어는 성실하고 친절한 제가 가이드를 맡아 드리겠습니다. 궁금한 점이 있다면 물어보세요!
310030204,"이 건물은 300년 전에 유명한 건축가... 음, 여러분 스스로 찾아 보세요."
310030205,"다음은 수상버스를 타고…… 음, 배가 고프네요. 그 전에 밥을 먹으러 갑니다!"
310030301,오늘의 행선지는 이미 정해졌는데요~
310030401,안녕하세요! 전 당신의 가이드인 공융입니다. 우선 뭐 좀 먹으면서 친해질까요?
310030501,-1
310030601,잘 따라오세요-
310030701,말을 너무 많이 해서 이젠 목이 칼칼해요...... 흑흑......어? 레벨업 해버렸다!
310030801,네? 그렇게 멀리 가고 싶어요? 지금 준비할게요~
310031101,외출하려면 준비는 확실히 해두지 않으면 안 돼요~
310031102,"장비보다, 지도와 GPS가 더 중요해요!"
310032801,어디로 가고 싶으세요? 제가 구경시켜드릴께요!
310031301,그렇죠? 그러니까 문제없다고 했잖아요!
310031401,아! 길을 잘못 들었네요! 긴급 대피~!
310031501,-1
310031502,-1
310031503,-1
310031504,-1
310031601,길을 잘못들었거나 중요한것을 잊어버렸거나.... 그치만 선배와 사귀는 것에 관해서는 자주 생각했다구요!
310031701,"야호, 어서 오세요~"
310031801,오! 방 센스가 나쁘지 않군요~
310031901,걷다 지치면 쉬어요. 여기가 어딘지는 모르겠지만 해질 때까지는 돌아갈 수 있을 거예요! 괜찮아!
310032001,알바! 알바!...... 어...어디라고 그랬죠?
310032101,미션 보상 받는 거 잊지 마세요! 저 분명히 기억하고 있었어요!
310032201,한가할 때는 학원을 관찰하면 좋아요. 거기는 항상 재미있는 일로 가득하니까요!
310032301,음...... 저기...... 저보고 쓰레기를 버리라는 말인가요?
310032401,당신에게 도움이 되어서 매우 만족하고 있어요. 당신의 선물이라면 사양하지 않겠어요~
310032501,허허 정말 괜찮아요? 이런 귀중한 것을 주시고......
310032601,어서 오세요~ 선배! 오늘은 망설이지 않을거에요!
310040201,"고양이는 인간 따위에게 길들여지지 않아, 고양이는 고상한 생물이거든!"
310040202,야옹야옹~ 뜨개질 공 너무 재밌다~~ 냐옹
310040203,목욕!? 그런거 못들었어. 이 배신자!
310040204,"어리석은 인간, 특별히 만지게 해주마! 흐~ 기분 좋다......"
310040205,나보다 우아한 사람은 없어! 들고양이! 왜 그쪽을 쓰다듬어! 무시하지 마~
310040301,흥흥! 야옹 야옹 야옹!
310040401,치린치리~ 냐옹~! 누가 나 불렀어? 점심은 먹었나? 움직이기 싫어~ 가져와~
310040501,-1
310040601,냐옹!
310040701,"음냐~~~, 이 음료수 맛있어!"
310040801,에너지 충전! 야옹~
310041101,"으앙, 귀 당기지 마! 오잉, 넌 진짜다, 냐옹!"
310041102,냐옹! 나도 모르게 옷에 묻어 있던 실뭉치를 갖고 놀아 버렸네......
310042801,나비! 잡아라!
310041301,이게 내 머리를 엉망으로 만든 벌이야!
310041401,나는 그냥 아기 고양이야! 그만둬야옹!
310041501,-1
310041502,-1
310041503,-1
310041504,-1
310041601,"냥냥냥. 인간, 나를 평생 돌볼 각오는 되었나? 좋아~ 그럼 맘껏 응석을 부려야지! 냐하하!"
310041701,야옹~ 배고프다! 쥐포는 어디있나~?
310041801,어디 괜찮은 골판지 상자 없을까?
310041901,태양이 따뜻하군~ 낮잠 시간~ 냐옹
310042001,아르바이트 갔다 와! 가는 김에 쥐포도 가져오고!
310042101,미션 보상을 아직 안받았네. 그러고 보니 까먹고 있었지?
310042201,"으윽...... 잠 자는데...... 뭘 이렇게 떠드는 거야, 학원녀석들은 참...... 빨리 와서 조용히 하라고 해~"
310042301,흠~
310042401,야옹~
310042501,냥~! 냥냥~! 완전 비싼거잖아!
310042601,아! 선배인가옹~
310050201,나의 칼로 영광을 거머쥔다!
310050202,기세에 눌린 그 순간으로 승패는 결정된다.
310050203,"내 칼은 적에게 정을 베풀지 않는다. 물론, 자신에게도."
310050204,"공포란 산 자에게만 허용된 감정. 너는 나와 만난 순간에, 그 권리를 잃은 것이다."
310050205,전쟁터에서는 죽고 싶은 자일수록 살아남는다.
310050301,마지막 할말 있나?
310050401,마음에 잡념이 있으면 칼을 다룰 수 없다. 수련을 거듭하고 마음을 강하게 하지 않으면 진정한 강자가 될 수 없다.
310050501,-1
310050601,이것이 나의 칼의 힘이다!
310050701,전진! 전진! 멈추지마!
310050801,목표를 높이 가지면 자연스럽게 결과가 따라온다!
310051101,돌격! 갑옷 준비!
310051102,안심하고 장비를 맡겨라. 실망시키지 않는다!
310052801,함께 약한 자들을 위해 검을 휘두르지 않을래?
310051301,가는 곳마다 적수는 없다! 대의는 바로 내게 있다!
310051401,나의 패배다……
310051501,-1
310051502,-1
310051503,-1
310051504,-1
310051601,부끄러워하지 말고 제대로 말해주지 않을래요? 선배가 무슨 생각하는지 이미 알고 있어요. 그러니 어서 말해요~
310051701,돌아오신걸 환영합니다~
310051801,실례하겠습니다~
310051901,"모두가 저를 필요로 해서, 잠시도 쉴 틈이 없어요~"
310052001,아르바이트 시간이다!
310052101,미션 보상 잊지 않도록~
310052201,"무슨 일이 일어난 것 같아. 도움이 필요한 사람이 있을지도 몰라, 자, 가자!"
310052301,"이런 물건을 주다니, 나와 절교하고 싶은가?"
310052401,고마워~
310052501,"응, 우정의 증거? 고마워, 네 마음 다 알아~"
310052601,"어서오세요, 선배님!"
320010201,내가 연주하는 멜로디엔 위안의 힘이 깃들어 있어. 너도 한 곡 들어볼래?
320010202,"영혼의 깊은 곳에서, 소리를 느낀다면 자연히 몸이 움직이기 시작한답니다~"
320010203,유명한 연주가들은 모두 음악에 자신의 목숨을 걸고 있어요. 나도 그런 사람이 되고 싶어요.
320010204,"으흐흐 제 콘서트를 바로 들을 수 있다니, 좀처럼 없는 기회라니까요?"
320010205,콘서트에서의 잡음은 허용하지 않습니다. 핸드폰을 진동으로 하지 않으면 엄한 처벌을 내릴거에요!
320010301,음악을 즐겨주세요~
320010401,"당신도, 멜로디에 이끌려 왔나요? 저는 곽도. 이 세계에 위안의 멜로디를 전달하는 사람입니다."
320010501,-1
320010601,"이렇게 ""안아줄게"" 이렇게~"
320010701,이제 시작이에요!
320010801,더 크게! 볼륨 업!
320011101,제가 연주하는 음악에는 맞지 않네요~
320011102,이런 건 이제 됐어요. 제 무대 의상을 가져와 주세요~
320012801,제 음악으로 팀원들에게 힘을 주고 싶어요!
320011301,훌륭한 연주였군요!
320011401,제 음악도 여기까지인 것 같아요……
320011501,-1
320011502,-1
320011503,-1
320011504,-1
320011601,우리가 연주하는 음악에는 끝이 없어요~
320011701,좋은 때에 왔네요. 딱 클라이맥스예요~
320011801,여기가 연주해도 되는 방인가요?
320011901,"선배와 이야기하는 것도 즐겁지만, 이렇게 대자연의 아름다운 음색에 귀를 기울이는 것도 좋군요~"
320012001,이제 슬슬 아르바이트 시간입니다.
320012101,미션 보상은 잘 받아 둡시다~
320012201,이 불협화음 학원 쪽에서 나는 소리같은데 보러 갑시다~
320012301,"예술도 이해하지 못하는 인류 따위가, 이런 것으로 나를 모욕하지 마세요!"
320012401,"설마, 내 선물이라니...... 감사합니다."
320012501,감사함을 이 곡으로 전하게 해주세요!
320012601,"우리의 연주, 어때요? 심쿵했어요?"
320020201,오늘도 그 사람이 지나갈까? 한번 스쳐지나가도 좋으니까 보고 싶네.
320020202,토끼 모양으로 할까? 아니면 양 모양? 그녀가 어떤 모양을 좋아할까?
320020203,"보통 사람처럼 사랑하고, 사랑받고 싶은데..."
320020204,"그 사람, 어떤 꽃을 좋아할까?"
320020205,"탁탁. 오늘도 하루, 즐겁게 정원 가꾸기를 해보자!"
320020301,"자, 토끼로 하자~!"
320020401,"그...... 그런 식으로 쳐다보지 마세요...... 부끄러워요...... 정원의 손질이라면, 맡겨주세요!"
320020501,-1
320020601,잘라 줄테니 이뻐져라!
320020701,아~ 고......고마워~
320020801,주인님 덕분에 강해졌어요. 헤헤~
320021101,난 이 가위로 충분해~
320021102,"주인님께서 주신 이 장비, 잘 간직할께요!"
320022801,나 더 힘내볼게~
320021301,"나, 제대로 노력했다구~"
320021401,죄송해요 저 때문에……
320021501,-1
320021502,-1
320021503,-1
320021504,-1
320021601,에헤헤. 설마 나에게도 이런날이 올줄이야~ 너무 행복해서 녹아버릴 것 같아~
320021701,어서오세요~ 주인님!
320021801,이 방에 좀 더 초록색을 늘리는 건 어떨까?
320021901,"앗, 주인님. 졸리면.... 내 무릎 위에 앉으세요......엣, 정말 눕는거에요? 어떡하지...... 긴장돼......"
320022001,"주인님, 아르바이트 시간이에요~"
320022101,"미션 보상 안받을거에요, 주인님?"
320022201,"선배에게 물었는데, 학원에서 무슨 일이 있는 것 같아. 무슨 일인지 보러 간다면, 조심해!"
320022301,왜 이런 물건을 주는거야......
320022401,고…… 고마워……
320022501,이거...... 정말 나한테 주는거야? 잘 간직할게~
320022601,"어서오세요, 주인님!"
320030201,"네 공주님...... 음 아니, 주인님."
320030202,"주인님, 언제든지 저를 호출해 주세요. 언제든지 찾아가겠습니다."
320030203,오...... 주인님 이상하게 만지지 마세요. 그러시면 ...... 곤란해요.
320030204,"주인님, 멍한 얼굴을 하고 계시는데, 피곤하세요? 휴식이 중요하죠. 안녕히 주무세요. 제가 지키고 있을게요."
320030205,애프터눈티요? 알겠습니다. 금방 준비하겠습니다.
320030301,저에게 모두 맡겨주세요.
320030401,"왕국의 첫 위병, 왔습니다! 모든 것은 주인님을 지키기 위해 언제 어떤 명령이든지 따르겠습니다."
320030501,-1
320030601,이것이 왕의 뜻이야!
320030701,원하는 대로~
320030801,"주인님을 부축하는 몸으로서, 앞으로도 정진하겠습니다!"
320031101,감사합니다~
320031102,기대에 부응해 보이겠습니다~
320032801,저 좀 데려가 주세요~
320031301,주인님에게 다가갈 수 있는 사람은 없어요!
320031401,여기는 제가 막을게요. 주인님은 먼저 철수하세요……
320031501,-1
320031502,-1
320031503,-1
320031504,-1
320031601,충성이 아니라 영원히 곁에 있어주길 원하십니까? 알겠습니다...... 주인님 곁에있도록 앞으로 저도 챙기겠습니다~
320031701,차 준비 되있습니다. 편히 쉬세요~
320031801,방을 청소해 드리겠습니다!
320031901,"주인님, 피곤하시죠? 괜찮으시다면 제 무릎을 빌려 드리겠습니다. 다시 건강해질 때까지, 이대로 곁에 있어드릴게요!"
320032001,"주인님, 이제 아르바이트 시간입니다~"
320032101,주인님 미션 보상을 받으세요!
320032201,학원에서 뭔가 사건이 생긴 것 같아요. 제가 곁에 있지만 그래도 주의하세요!
320032301,"제 주인님이지만, 이런 물건을 주시면 곤란합니다."
320032401,"멋진 선물을 주셔서 감사합니다, 주인님."
320032501,"이 포상, 주인님이 저를 알아주신 증표로 마음에 새겨둘게요."
320032601,"어서오세요, 주인님~"
320040201,나와 거래해서 얻는건 압도적인 힘이야. 어때? 끌리지? 잘 생각해봐.
320040202,당신이 가야할 길을 내가 이끌어줄께. 그러니 앞만 보고 가!
320040203,안심해. 우리가 손잡으면 승리는 확실해. 패배란 없어~
320040204,"무언가를 얻으면, 무언가를 잃는 법이지. 은혜를 받아 얻을 수 있는 건 없어~"
320040205,나는 마음에 드는 사람하고만 거래해. 아무나 상관없는건 아니란 말이야~
320040301,"자, 거래해 놓을까요?"
320040401,"아무리 강해도, 혼자서 전부를 짊어질 생각을 하면 안돼, 나를 믿어. 당신은 그렇게까지 강하지 않아, 내 힘이 필요할 거야."
320040501,-1
320040601,새로운 파워!
320040701,"상부상조, 그치만 이번에는 먼저 받을게!"
320040801,"설마, 이 내가 먼저 도와줄 수 있다니~"
320041101,갑자기 이런걸 주다니 갑자기 나한테 뭐 바라는거야?
320041102,"흐흐, 이런 걸 갖고 나오다니, 역시 보통 사람이 아니네요~"
320042801,오늘은 어떤 일이 벌어질지. 후훗훗~
320041301,이미 알고 있던 일인걸요~
320041401,나의 착각이었을까?……
320041501,-1
320041502,-1
320041503,-1
320041504,-1
320041601,"내 인생도 내가 가진 것도 전부 너에게 맡길게. 이게 그때 말했던 '답례'야. 후훗, 얼굴이 빨개져서, 정말 귀엽네."
320041701,"어머, 돌아왔군요~"
320041801,이미 알고 있었던 일이야~
320041901,"저기! 아무리 나와 너 사이라고 해도, 이상한 곳 좀 만지지 말아줄래? 그 손, 그 손!"
320042001,아르바이트 할 시간이에요~
320042101,인연도 중요하지만 평소에 쌓아둔 일이 더 중요해. 보상 받는 것 잊지는 않았죠?
320042201,"새로운 사건은 새로운 시작이기도 하지, 재밌는 걸 발견할 수도 있을 텐데 같이 보러 가보지 않을래?"
320042301,"흠...... 아쉽게도, 너와는 인연이 없었던것 같아."
320042401,답례가 필요없는 선물이라고? 그럼 사양하지 않고 받을께~
320042501,이 선물 마음에 들었어!
320042601,"어서와, 뭔가 재미있는 것은 찾았니?"
320050201,"언니? 자르고 때리고 밖에 못한다니, 시대에 뒤떨어지잖아!"
320050202,"화승총은 진짜 대단한 발명품이야! 바보 사냥에 딱 맞아! 으흐흐, 언니같이 말이지."
320050203,저리 가! 나는 밥시간 방해받는 거 제일 싫어!
320050204,좋아~ 사냥할 시간이네! 오늘은 어떤 바보가 먹잇감이 될까~!
320050205,"바보 형! 어디 갔던 거야! 와...... 나를 혼자 두다니, 도대체 무슨 생각인 거야?"
320050301,"모두, 나를 따라오세요!"
320050401,니가 내 주인이구나? 흥! 나 너같은 바보 완전 싫어! 나한테 최선을 다해!
320050501,-1
320050601,싫어 꺼져!
320050701,오빠가 주는거니까 잘 받아줄게요~
320050801,전혀 쓸 모 없는 건 아닌 것 같아~
320051101,"형편없는 장비라니, 쓰고 싶지도 않아!"
320051102,이런걸로 날 매수할 수 있다고 생각하지마!
320052801,하아? 내가 왜 같이 가야하는거야!
320051301,일격필살!
320051401,"후, 불발……"
320051501,-1
320051502,-1
320051503,-1
320051504,-1
320051601,"아무리 바보라고 해도, 이런 감만큼은 살아 있다구~"
320051701,"나를 기다리게 하다니, 감히! 죽어!"
320051801,왜 내가 오빠 방에 가야 돼!
320051901,항상 오빠를 바보로 생각하고 있지만 사실은...... 응? 왜 갑자기 일어나는 거야!? 바보!
320052001,방해만 하지말고 얼른 아르바이트하러 갔으면!
320052101,몇 번이나 말하게 하는 거야! 미션 보상을 받아라!
320052201,"여기서만 하는 이야기지만, 학원에서 뭔가 있었던 것 같은데? 혼자 다녀오는게 어때?"
320052301,바보 그런거 필요없어!
320052401,"별로 선물같은건 기대하지 않았는데? 갖고 싶은 것과 다르다고 해서, 화내지 않아, 후~야!"
320052501,"선물? 에.. 일단 받아둘께요. 뭐지, 언제까지 그럴 거에요?"
320052601,"어서와요, 선배!"
330010201,"막강한 힘을 얻을 수 있다면, 나는 악마에게라도 영혼을 팔아넘길 거야!"
330010202,힘과 맞바꾸어 영혼을 팔 정도로 별거 아니에요.
330010203,문 너머로 오는 것은 희망? 아니면 절망?
330010204,아하 나는 강해지고 싶기 때문에 강해지는 거라고! 나에겐 강인함이 전부야!
330010205,열쇠는 누구에게도 주지 않아. 내가 믿는건 오직 나뿐이야!
330010301,"예언서의 힘, 보여줄게!"
330010401,난 영혼을 팔았어. 이 예언서는나를 삼키려고 하고 있어. 하지만 이제와서 되돌아가기엔 너무 늦었지!
330010501,-1
330010601,계약을 맺겠어!
330010701,기대했던 대로의 힘이야.
330010801,"아핫, 이게 예언서의 힘인가?"
330011101,"힘을 증폭시켜 주는 도구가, 많은 것보다 더 좋은 것은 없어!"
330011102,힘을 찾는게 뭐가 나쁘니!
330012801,"이정도, 내가 없어도 괜찮겠지?"
330011301,이런 잡졸들로는 말이 안 되지!
330011401,"그런, 설마!"
330011501,-1
330011502,-1
330011503,-1
330011504,-1
330011601,"이 감정을 받아들여 버리면, 마음이 약해져 버릴 것이라고 생각했어요. 하지만, 주인님이 그렇게 말한다면 대답할게요. 후회하지 않을거죠?"
330011701,"어서 오세요, 선배."
330011801,잠이 잘 올 것 같은 곳이네.
330011901,"휴, 나도 꽤 지쳤어.뭐, 그건 당신도 그렇겠지만. 일어나면 어쨋든 힘내요...... 당신에게 행운이 있기를."
330012001,"아르바이트? 나는 신경 안써도 되니까, 빨리 가."
330012101,미션 보상을 잊는다는 것은 강해지는 기회를 한번 잃는다는 뜻이야!
330012201,"적? 위기? 그러면 내가 갈게. 마침 이 힘을 시험할 상대가 없어서, 곤란해 하고 있었어!"
330012301,이런 걸로는 나한테 새로운 힘을 줄 수 없어.
330012401,"응, 선물 고마워~ 도움이 될거야"
330012501,"이건……무슨 힘…… 고마워, 이 선물 너무 멋지다."
330012601,"어서오세요, 선배님!"
330020201,줄타기~ 저글링~ 신나는 재주라면 뭐든지 다오~
330020202,빨간 코에 큰 미소. 그게 나 삐에로야~
330020203,슬픈 얼굴은 그만둬! 웃는 얼굴이 제일 예쁘다고~
330020204,"괜찮아, 다 잘될거야. 넘어져도 금방 일어설 수 있어~"
330020205,나는 삐에로. 누군가를 웃는 얼굴로 만들지만 정작 나는 진심으로 웃을 수 없게 된 삐에로.
330020301,쇼 타임!
330020401,나를 부르는 소리가 들려~ 슬픈 얼굴 하지마! 내가 있으면 항상 행복하다구! 그게 내 특기야~
330020501,-1
330020601,자~ 웃어~~
330020701,"고마워, 앞으로도 열심히 할게~"
330020801,"몸이 자산이잖아, 퍼포먼스도 마찬가지야."
330021101,쇼에 쓰는 것 치고는 참신하네......!
330021102,삐에로 마스크? 쓰고싶어?
330022801,쇼에는 관객이 필요해!
330021301,승리의 영광을 나눕시다~
330021401,항상 있는 일이야. 웃어 넘기면 그만~
330021501,-1
330021502,-1
330021503,-1
330021504,-1
330021601,"응, 선배 앞에서는 삐에로가 아닌 있는 그대로의 저로 있을게요!"
330021701,내 휴게실에 오신 걸 환영합니다!
330021801,쾌적해 보이네~
330021901,완벽한 퍼포먼스를 하기 위해서도 휴식은 필요하지요!
330022001,"아르바이트 많이 힘들겠지만, 스마일~"
330022101,미션 보상! 그런 즐거운 일을 잊다니 너무 아까워!
330022201,"사건? 빨리 확인하러 갑시다, 선배!"
330022301,내가 그냥 삐에로에 불과하지만 리스펙 좀 해줘.
330022401,어? 나한테 주는 보상?
330022501,"응, 나 웃어도 될까? 고마워~ 넌 정말 좋은 사람이야~"
330022601,"어서오세요, 선배님!"
330030201,언젠가 꼭 주교님같은 위대한 마법사가 될거야!
330030202,헤헷 이번 시험 1등 했어요! 보셨어요?
330030203,어라? 책에 써있는대로 하고있는데 왜 실패했지?
330030204,어라? 벌써 밤? 시간 동결 마법을 연습하면 시간을 잊어버려요.
330030205,놀이공원이라니? 마법 수행을 할 수 있는 곳?......왜 그런 곳에?
330030301,마법으로 붙자!
330030401,"봐~ 신기한 마법이지? 아직 실습생이지만, 분명 대단한 마법사가 될 거야! 주인님을 지키기 위해서!"
330030501,-1
330030601,계약 성립!
330030701,또 시험 점수가 올랐어!
330030801,마력이 내 몸을 뛰어다니는 것을 느낀다! 이것이라면 대단한 마법을 쓸 수 있을 것 같아!
330031101,마력증폭기? 에~ 이런게 있구나!
330031102,리코더? 이거 녹음한 목소리라도 마법 발동하는 건가?
330032801,오늘은 어떤 마법을 쓸까?
330031301,잘 봐뒀어? 이게 바로 내 마법이라구!
330031401,"아아, 혼신의 마법이었는데, 놓쳐버렸어...…"
330031501,-1
330031502,-1
330031503,-1
330031504,-1
330031601,"항상 나를 믿고 격려해줘서 고마워. 내가 언젠가 위대한 마법사가 되어도, 옆에 있어줄래?"
330031701,변신술을 쓸 수 있게 되었어. 선배한테 시험해봐도 될까?
330031801,"모두의 안전을 위해, 기숙사에서의 마법을 금한다... 어째서 이런 룰이!?"
330031901,"나를 혼자 두다니...... 흥! 다음 만날 때, 새로운 마법의 실험대로 삼아주겠다니까!"
330032001,"다음 마법 시험을 대비해서 수행한다니까! 이봐, 선배는 아르바이트지?"
330032101,"마법은 배가 부르고 힘이 있어야 쓸 수 있고, 먹는 것에는 돈이 필요해. 그렇다면 돈을 입수하는 방법은 미션 보상. 여기까지 말했는데, 알지?"
330032201,"선배, 아까 말했던 적이 나타났다는 곳으로 데려가줘! 새로운 마법을 시도할거야~ 괜찮아, 실패해도 선배가 있어 주잖아!"
330032301,이…… 이게 뭐지……
330032401,나같은 아이한테 선물?
330032501,"고마워, 마법 수업에 매우 도움이 될거야~"
330032601,"어서와요, 새로운 마법을 익혔어. 볼래요?"
330040201,어라? 여기가 어디야? 이상하네~ 이제 하마터면 새로운 기술을 마스터 할 수 있을 뻔 했는데...... 음~? 몬스터는 어~디~?
330040202,이 세계에서도 세이브가 가능하면 말이야~
330040203,자작 스테이지라니 정말 싫어! 다들 항상 어려운 스테이지만 만들어! 목숨이 아무리 있어도 부족하다고!
330040204,"너희들, 이 세계가 게임이 아니라고 어떻게 말할 수 있지?"
330040205,미션에 실패하면 시작점까지 되돌아가는거야.. 이동 마법을 사용할 수 있다면 말이야..
330040301,다음 스테이지는…
330040401,새로운 미션인가? 클리어 조건은… 응? 주인공을 지켜라? 쉬울 것 같군!
330040501,-1
330040601,공격~!
330040701,레벨업 성공이라고? 이렇게 쉬워도 돼?
330040801,도시락을 먹으면 강해지는 게임이라는 거야? 이렇게 간단하다고?
330041101,장비의 좋고 나쁨이 최종적인 전투력으로 이어진다구!
330041102,더 좋은 장비는 없나?
330042801,여기서 기다리기만 하면 적이 직접 와주다니 너무 쉬운거 아니야?
330041301,MVP는 물론 나잖아!
330041401,"한번의 실패가 곧 게임 끝은 아니니까, 열심히 분석하고 다음 도전에 임해야지."
330041501,-1
330041502,-1
330041503,-1
330041504,-1
330041601,"아무리 게임이라고 해도, 농담은 그만!...... 이렇게 열심히인데, 그럼 저도 실망시킬 수 없죠. 앞으로도 잘 부탁드립니다."
330041701,항상 바쁜 것 같네. 요즘 전혀 못 만나잖아!
330041801,방에 가면 호감도가 올라가? 그런 설정은 좀....
330041901,게임 캐릭터라면 지루한 대사와 언제 있을지 모르는 다음 작동법에 대한 준비는 되어있겠지.
330042001,"아르바이트는 설정상 많은 자원을 얻을 수 있는 중요한 일이니, 잊지 말고 끝내세요."
330042101,미션 보너스 잊으면 안 돼!
330042201,새로운 스테이지가 해제된 것 같아! 빨리 플레이 하러 가자!
330042301,"아, 정말 이걸 나한테 주는거야? 호감도 하락이네~"
330042401,호감도…… 증가~
330042501,호감도 증가…… 대성공!
330042601,"어서오세요, 선배님!"
330050201,"후훗, 내 그물에서 벗어날 사람은 없어."
330050202,노부나가......? 당신이랑은 한번 승부를 가리고 싶었던 참이야!
330050203,전략은 어떤 상황에서도 대응할 수 있는 유연성이 중요하지. 나는 힘만 센 사람은 되고 싶지 않아.
330050204,"마음을 하나로 모아야해. 모두에게 협조가 필요하니까. 힘을 모아야, 승리를 거둘 수 있다구!"
330050205,잔인하다고 생각해도 어쩔 수 없어. 적에게 동정심 따위는 필요없어!
330050301,이 목숨을 걸고! 모두를 지킬거야!
330050401,"너 이미 내 함정에 빠졌어. 한 발짝 더 움직이면, 목을 조심해야 할거야~"
330050501,-1
330050601,붙잡았다구!
330050701,조정을 거쳐 나의 그물은 이전보다 더 튼튼해졌다.
330050801,우리 일족의 이름을 걸고!
330051101,인구를 만드는 것도 중요한 임무 중 하나다.
330051102,스스로 몸에 익혀야해. 만일의 일이 생겨서는 곤란하니 잘 살펴야해!
330052801,적을 한걸음 한걸음 착실히 유인해 함정에 빠뜨려야해.
330051301,내 적이 되기로 결정한 이상 그만한 각오는 했겠지?
330051401,지금은 참아야 할 때~
330051501,-1
330051502,-1
330051503,-1
330051504,-1
330051601,"이제 누군가의 그림자에 숨는 것은 그만 둘거에요. 당신과 함께라면, 나는 나 자신으로 앞만 보고 나갈 수 있을거에요!"
330051701,여기 있어. 오랜만이야~
330051801,설마 이런 방에 살 수 있으리라고는 꿈에도 생각 못했어.
330051901,"음, 저랑 연습을 해냈군요. 푹 쉬는 게 좋아요."
330052001,"음, 오늘 나와 연습은 할거야? 아, 아르바이트구나. 그러면 어쩔 수 없군~"
330052101,부끄러워할 필요는 없어. 마땅히 받아야할 보상이니까. 어서 받아.
330052201,"놓아둔 함정에 반응이 있었어. 적은 여기가 아니야! 가자, 아직 그렇게 멀리 가지는 않았을거야!"
330052301,"이런거, 나한텐 필요없어!"
330052401,"고마워요, 잘 쓸게요."
330052501,나한테? 고마워요~
330052601,돌아왔니?
340010201,"약점을 찾아내버렸어, 미안!"
340010202,"저기, 좀 냉정해져요."
340010203,당신이 내 앞에 나타난 건 실수야.
340010204,"조용히 집중해봐, 사슴 발소리가 들린다고."
340010205,나는 안 뺏을거야. 비록 밤이지만 말이야.
340010301,사냥의 시작이네......
340010401,"안녕. 나는 북쪽에서 온 사냥꾼. 내가 도움이 될 수 있을까? 밤에도 문제 없으니까, 사양 말고 나한테 의지해!"
340010501,-1
340010601,집중……
340010701,"아무리 숨어도, 나는 다보여!"
340010801,정조준!!
340011101,이 활과도 꽤 오래된 사이네. 활이라기보다 이제는 엄연한 짝꿍일까? 후훗.
340011102,사냥꾼이란 눈뿐만 아니라 오감 전부를 사용해서 사냥감을 찾아야해~
340012801,이만하면 화살은 충분하군~
340011301,빈틈투성이군!
340011401,내 화살이 적의 갑옷을 뚫지 못했다니!
340011501,-1
340011502,-1
340011503,-1
340011504,-1
340011601,"사냥 이외의 것은 별로 흥미가 없었는데, 왠지 영향을 받은 것 같아......"
340011701,"누가 정확하게 사과에 화살을 맞힐까, 승부하지 않을래?"
340011801,다녀왔습니다. 음~ 오늘도 좋은 사냥이였어~!
340011901,"사과를 여기에 놓아두고, 살금살금...... 후훗, 명중! 계속 이게 하고 싶었다구~!"
340012001,아르바이트 안 갈 거야? ......그렇다면 활 연습 같이 가자~
340012101,오늘 보상에 사과가 있을까? 빨리 받아봐.
340012201,학원에 적이? 화살로 척척 해결하고야 말겠어. 빨리 가요.
340012301,"죄송한데, 우리 그렇게 친하지 않은 것 같은데요?"
340012401,"아, 나한테? 뜻밖이군요~"
340012501,"제 취향을 잘 아시네요, 선배님~"
340012601,"어서오세요, 방금 온 사람한테 묻긴 염치없지만, 내 사과 가져왔어요?"
340020201,음 오늘 바다도 기분좋아! 수영하기 딱이야! 그치?
340020202,아하! 또 악당이 꼬리를 뿌리고 도망갔더라. 시샤 넌 엄청 강하네!
340020203,아 시샤 그건 음식이 아니야! 나쁜 사람을 먹으면 배탈이 날거야!
