id,title,desc
31331,Auto-tamponneuse -- 3,Accepter avec plaisir
31332,Auto-tamponneuse -- 3,Refuser car vous êtes inquiet pour la sécurité de Kong Ming
31333,Auto-tamponneuse -- 3,Refuser catégoriquement
31411,Aire de repos -- 1,Plateau de fruits de mer assez cher
31412,Aire de repos -- 1,Cuisse de dinde à la recette secrète
31413,Aire de repos -- 1,Sortir les biscuits faits maison de votre sac à dos
31421,Aire de repos -- 2,Prendre la nourriture pour chat dans votre sac à dos et la mettre à côté du parterre de fleurs
31422,Aire de repos -- 2,Miauler
31423,Aire de repos -- 2,Ne rien faire
31431,Aire de repos -- 3,Acheter des fleurs
31432,Aire de repos -- 3,Avouer
31433,Aire de repos -- 3,Partir tranquillement sans fournir d'explication
31511,Défi de pêche -- 1,Abandonner l'idée de continuer à avancer
31512,Défi de pêche -- 1,Tenir fermement la main de Kong Ming
31513,Défi de pêche -- 1,Foncer dans la foule pour ouvrir la voie
31521,Défi de pêche -- 2,Kong Ming
31522,Défi de pêche -- 2,Vous-même
31523,Défi de pêche -- 2,Participer ensemble
31531,Défi de pêche -- 3,"Ce n'est pas grave, l'important c'est de participer."
31532,Défi de pêche -- 3,N'abadonne pas aussi facilement. Que dirais-tu de recommencer une partie ?
31533,Défi de pêche -- 3,"Tu te trompes, tu as 2,5 poissons et non pas aucun"
40101,Aventure 1 -- 1,C’est Rumpy. 
40102,Aventure 1 -- 2,C’est Bruno.
40103,Aventure 1 -- 3,C’est Lavli.
40201,Aventure 2 -- 1,Les aider à vendre des ballons.
40202,Aventure 2 -- 2,Acheter un ballon
40203,Aventure 2 -- 3,Acheter tous les ballons. 
40301,Aventure 3 -- 1,Aller à la pâtisserie
40302,Aventure 3 -- 2,Aller au salon de thé
40303,Aventure 3 -- 3,Aller au magasin de wagashi
40401,Aventure 4 -- 1,Y aller avec Saint
40402,Aventure 4 -- 2,Y aller avec Aquaris
40403,Aventure 4 -- 3,Y aller avec Gambler
40501,Aventure 5 -- 1,Le rendre à Valeera
40502,Aventure 5 -- 2,Le rendre à Libraria
40503,Aventure 5 -- 3,Le rendre à Fenrir
40601,Aventure 6 -- 1,Psychic semblait chercher quelque chose
40602,Aventure 6 -- 2,Lui donner les collations se trouvant dans votre poche
40603,Aventure 6 -- 3,Vous trouvez qu’il ressemble beaucoup à Rumpy donc vous allez chercher Rumpy
40701,Aventure 7 -- 1,Acheter le serre-tête à oreilles de renard
40702,Aventure 7 -- 2,Acheter le serre-tête à oreilles de loup
40703,Aventure 7 -- 3,Acheter un serre-tête à oreille de lapin
40801,Aventure 8 -- 1,Choisir le premier plateau
40802,Aventure 8 -- 2,Choisir le deuxième plateau
40803,Aventure 8 -- 3,Choisir le troisième plateau 
40901,Aventure 9 -- 1,Accepter
40902,Aventure 9 -- 2,Refuser catégoriquement 
40903,Aventure 9 -- 3,Lui proposer plutôt de participer à un jeu de tirage au sort
41001,Aventure 10 -- 1,C’est Iron Fist Papillon
41002,Aventure 10 -- 2,C’est Nani
41003,Aventure 10 -- 3,C’est Gabriel
41101,Aventure 11 -- 1,Ramener le chiot chez vous
41102,Aventure 11 -- 2,Apporter le chiot au Club des Droits des Animaux
41103,Aventure 11 -- 3,Apporter le chiot au bureau des objets trouvés du campus
41201,Aventure 12 -- 1,Du muguet
41202,Aventure 12 -- 2,Des pissenlits
41203,Aventure 12 -- 3,Tournesol
41301,Aventure 13 -- 1,Demander de l’aide à Sonya
41302,Aventure 13 -- 2,Demander de l’aide à Lavia
41303,Aventure 13 -- 3,Demander à Saint Majesté de l’aide
41401,Aventure 14 -- 1,Acheter une bande dessinée qui a l’air un peu vieille
41402,Aventure 14 -- 2,Acheter un livre enseignant comment devenir riche
41403,Aventure 14 -- 3,Acheter une œuvre qui a l’air étrange
41501,Aventure 15 -- 1,Admirer les vêtements de la vitrine depuis l’extérieur
41502,Aventure 15 -- 2,Entrer pour essayer des vêtements
41503,Aventure 15 -- 3,S’en aller
41601,Aventure 16 -- 1,Sortir l’eau minérale en bouteille de votre sac
41602,Aventure 16 -- 2,Aller au distributeur de boissons automatique
41603,Aventure 16 -- 3,Aller dans un café
41701,Aventure 17 -- 1,Travailler chez Sonya
41702,Aventure 17 -- 2,Travailler pour l’Union Étudiante
41703,Aventure 17 -- 3,Travailler au Club des Droits des Animaux
41801,Aventure 18 -- 1,Au restaurant barbecue
41802,Aventure 18 -- 2,Au restaurant de fruits de mer haut de gamme
41803,Aventure 18 -- 3,Stand de nourriture de rue
41901,Aventure 19 -- 1,Un film de science-fiction avec beaucoup d’effets spéciaux
41902,Aventure 19 -- 2,Un film d’horreur
41903,Aventure 19 -- 3,Un film romantique
42001,Aventure 20 -- 1,Choisir un entraînement pour gagner en force
42002,Aventure 20 -- 2,Choisir un entraînement d’endurance
42003,Aventure 20 -- 3,Prendre un entraîneur personnel
42101,Aventure 21 -- 1,Ouvrir un restaurant gastronomique
42102,Aventure 21 -- 2,Faire une demande pour ouvrir un magasin de mode
42103,Aventure 21 -- 3,Investir dans un groupe d’idoles étudiantes
101001,Lutte Amoureuse 1-1,Giana
101002,Lutte Amoureuse 1-2,Fencer
101003,Lutte Amoureuse 1-3,Kong Ming
102001,Lutte Amoureuse 2-1,Café Latte
102002,Lutte Amoureuse 2-2,Café Moka
102003,Lutte Amoureuse 2-3,Americano
20123,Grande roue 2--3,T'assois directement
20413,Montagnes Russes 1 -- 3,Insiste pour monter sur des montagnes russes
